4.3513 0.00912538 4.3515 0.91389E-02 0.9253 3
4.35604545454545 0.00947840909090909 4.356 0.94718E-02 0.9292 2
4.3608 0.00986899 4.361 0.98865E-02 0.9336 3
4.36554545454545 0.0102964545454545 4.3655 0.10291E-01 0.9376 2
4.37054545454545 0.0107831818181818 4.3705 0.10777E-01 0.9420 2
4.3753 0.0112752 4.3755 0.11295E-01 0.9465 3
4.38004545454545 0.0117926363636364 4.38 0.11786E-01 0.9505 2
4.38504545454545 0.0123565454545455 4.385 0.12351E-01 0.9550 2
4.3898 0.0129016 4.39 0.12925E-01 0.9596 3
4.39454545454545 0.0134440909090909 4.3945 0.13439E-01 0.9637 2
4.3993 0.0139732 4.3995 0.13996E-01 0.9684 3
4.40404545454545 0.0144716363636364 4.404 0.14469E-01 0.9726 2
4.40904545454545 0.0149492727272727 4.409 0.14949E-01 0.9772 2
4.4138 0.0153417 4.414 0.15360E-01 0.9820 3
4.41854545454545 0.0156569090909091 4.4185 0.15658E-01 0.9863 2
4.4233 0.0158859 4.4235 0.15898E-01 0.9911 3
4.42804545454545 0.0160000909090909 4.428 0.16019E-01 0.9954 2
4.43304545454545 0.0158909090909091 4.433 0.15898E-01 1.0003 2
4.4378 0.0156503 4.438 0.15642E-01 1.0052 3
4.44254545454545 0.0153048181818182 4.4425 0.15313E-01 1.0096 2
4.44754545454545 0.0148401818181818 4.4475 0.14849E-01 1.0146 2
4.4523 0.0143151 4.4525 0.14294E-01 1.0196 3
4.45704545454545 0.0137223636363636 4.457 0.13731E-01 1.0241 2
4.4618 0.0130778 4.462 0.13051E-01 1.0292 3
4.46654545454545 0.0123987272727273 4.4665 0.12406E-01 1.0338 2
4.47154545454545 0.0116626363636364 4.4715 0.11669E-01 1.0390 2
4.4763 0.0109563 4.4765 0.10926E-01 1.0441 3
4.48104545454545 0.0102575727272727 4.481 0.10263E-01 1.0489 2
4.4858 0.00957231 4.486 0.95426E-02 1.0541 3
4.49054545454545 0.00891132727272727 4.4905 0.89160E-02 1.0589 2
4.49554545454545 0.00824431818181818 4.4955 0.82486E-02 1.0643 2
4.5003 0.00764198 4.5005 0.76158E-02 1.0697 3
4.50553846153846 0.00701833846153846 4.5055 0.70204E-02 1.0751 2
4.51153846153846 0.00635454615384615 4.5115 0.63560E-02 1.0817 2
4.51753846153846 0.0057454 4.5175 0.57468E-02 1.0883 2
4.52353846153846 0.00518935384615385 4.5235 0.51904E-02 1.0950 2
4.52953846153846 0.00468402307692308 4.5295 0.46848E-02 1.1018 2
4.53553846153846 0.00422604615384615 4.5355 0.42267E-02 1.1086 2
4.54153846153846 0.00381198461538462 4.5415 0.38127E-02 1.1155 2
4.54753846153846 0.00343836153846154 4.5475 0.34389E-02 1.1225 2
4.55353846153846 0.00310172307692308 4.5535 0.31022E-02 1.1296 2
4.55953846153846 0.00279873846153846 4.5595 0.27991E-02 1.1367 2
4.56553846153846 0.00252630769230769 4.5655 0.25267E-02 1.1439 2
4.57153846153846 0.00228157692307692 4.5715 0.22819E-02 1.1511 2
4.57753846153846 0.00206178461538462 4.5775 0.20621E-02 1.1584 2
4.58353846153846 0.00186453846153846 4.5835 0.18648E-02 1.1658 2
4.58953846153846 0.00168747692307692 4.5895 0.16877E-02 1.1733 2
4.59553846153846 0.00152866923076923 4.5955 0.15290E-02 1.1809 2
4.60153846153846 0.0013864 4.6015 0.13866E-02 1.1885 2
4.60753846153846 0.00126309230769231 4.6075 0.12590E-02 1.1962 2
4.61353846153846 0.00119756923076923 4.6135 0.11977E-02 1.2040 2
4.61953846153846 0.00109088461538462 4.6195 0.10911E-02 1.2119 2
4.62553846153846 0.000995051538461538 4.6255 0.99525E-03 1.2199 2
4.63129166666667 0.000912190833333333 4.6315 0.90898E-03 1.2279 3
4.63703846153846 0.000837503846153846 4.637 0.83762E-03 1.2353 2
4.64303846153846 0.000767006923076923 4.643 0.76712E-03 1.2436 2
4.64879166666667 0.000705895833333333 4.649 0.70358E-03 1.2518 3
4.65453846153846 0.000650662307692308 4.6545 0.65077E-03 1.2595 2
4.66053846153846 0.000598429230769231 4.6605 0.59850E-03 1.2680 2
4.66653846153846 0.000551146923076923 4.6665 0.55123E-03 1.2766 2
4.67253846153846 0.000508293076923077 4.6725 0.50836E-03 1.2852 2
4.67853846153846 0.000469375384615385 4.6785 0.46947E-03 1.2940 2
4.68453846153846 0.000433959230769231 4.6845 0.43404E-03 1.3028 2
4.69053846153846 0.00040165 4.6905 0.40172E-03 1.3118 2
4.69653846153846 0.000372080769230769 4.6965 0.37214E-03 1.3208 2
4.70253846153846 0.000344930769230769 4.7025 0.34501E-03 1.3300 2
4.70853846153846 0.000319979230769231 4.7085 0.32006E-03 1.3392 2
4.71453846153846 0.000296953846153846 4.7145 0.29702E-03 1.3486 2
4.72053846153846 0.00027567 4.7205 0.27573E-03 1.3580 2
4.72653846153846 0.000255968461538462 4.7265 0.25601E-03 1.3676 2
4.73253846153846 0.000237700769230769 4.7325 0.23775E-03 1.3773 2
4.73853846153846 0.000220732307692308 4.7385 0.22078E-03 1.3871 2
4.74453846153846 0.000204967692307692 4.7445 0.20501E-03 1.3970 2
4.75053846153846 0.000190313846153846 4.7505 0.19036E-03 1.4070 2
4.75629166666667 0.0001772125 4.7565 0.17672E-03 1.4172 3
4.76203846153846 0.000165010769230769 4.762 0.16505E-03 1.4266 2
4.76803846153846 0.000153134615384615 4.768 0.15317E-03 1.4370 2
4.77379166666667 0.000142511666666667 4.774 0.14211E-03 1.4475 3
4.77953846153846 0.000132626153846154 4.7795 0.13266E-03 1.4572 2
4.78553846153846 0.000123009230769231 4.7855 0.12304E-03 1.4680 2
4.79153846153846 0.000114078461538462 4.7915 0.11410E-03 1.4789 2
4.79753846153846 0.000105796923076923 4.7975 0.10582E-03 1.4899 2
4.80353846153846 9.81204615384615e-05 4.8035 0.98141E-04 1.5011 2
4.80953846153846 9.1019e-05 4.8095 0.91038E-04 1.5124 2
4.81553846153846 8.44583076923077e-05 4.8155 0.84475E-04 1.5238 2
4.82153846153846 7.84050769230769e-05 4.8215 0.78421E-04 1.5354 2
4.82753846153846 7.28286923076923e-05 4.8275 0.72843E-04 1.5472 2
4.83353846153846 6.76980769230769e-05 4.8335 0.67711E-04 1.5590 2
4.83953846153846 6.29830769230769e-05 4.8395 0.62994E-04 1.5711 2
4.84553846153846 5.86541538461538e-05 4.8455 0.58664E-04 1.5833 2
4.85153846153846 5.46809230769231e-05 4.8515 0.54690E-04 1.5957 2
4.85753846153846 5.10352307692308e-05 4.8575 0.51044E-04 1.6082 2
4.86353846153846 4.76899230769231e-05 4.8635 0.47698E-04 1.6209 2
4.86953846153846 4.46175384615385e-05 4.8695 0.44625E-04 1.6337 2
4.87553846153846 4.17916923076923e-05 4.8755 0.41799E-04 1.6468 2
4.88129166666667 3.92884166666667e-05 4.8815 0.39194E-04 1.6600 3
4.88703846153846 3.69713846153846e-05 4.887 0.36978E-04 1.6722 2
4.89303846153846 3.47199230769231e-05 4.893 0.34727E-04 1.6858 2
4.89879166666667 3.27009166666667e-05 4.899 0.32625E-04 1.6996 3
4.90453846153846 3.08041538461539e-05 4.9045 0.30812E-04 1.7123 2
4.91053846153846 2.89280769230769e-05 4.9105 0.28936E-04 1.7264 2
4.91653846153846 2.71396923076923e-05 4.9165 0.27148E-04 1.7408 2
4.92253846153846 2.54207692307692e-05 4.9225 0.25429E-04 1.7553 2
4.92853846153846 2.37543076923077e-05 4.9285 0.23763E-04 1.7700 2
4.93453846153846 2.21246153846154e-05 4.9345 0.22134E-04 1.7850 2
4.94053846153846 2.05186153846154e-05 4.9405 0.20528E-04 1.8001 2
4.94653846153846 1.89250769230769e-05 4.9465 0.18935E-04 1.8155 2
4.95253846153846 1.73345384615385e-05 4.9525 0.17345E-04 1.8311 2
4.95853846153846 1.574e-05 4.9585 0.15751E-04 1.8469 2
4.96453846153846 1.41367692307692e-05 4.9645 0.14148E-04 1.8630 2
4.97053846153846 1.25223846153846e-05 4.9705 0.12533E-04 1.8793 2
4.97653846153846 1.08973076923077e-05 4.9765 0.10908E-04 1.8959 2
4.98253846153846 9.26325384615385e-06 4.9825 0.92740E-05 1.9127 2
4.98853846153846 7.62303846153846e-06 4.9885 0.76337E-05 1.9298 2
4.99453846153846 5.97827692307692e-06 4.9945 0.59893E-05 1.9472 2
5.00053846153846 4.31899230769231e-06 5.0005 0.43325E-05 1.9648 2
5.00629166666667 2.63501666666667e-06 5.0065 0.25946E-05 1.9827 3
5.01203846153846 2.27369230769231e-07 5.012 0.00000E+00 1.9993 2
5.01803846153846 0 5.018 0.00000E+00 2.0178 2
5.02379166666667 0 5.024 0.00000E+00 2.0365 3
5.02953846153846 0 5.0295 0.00000E+00 2.0540 2
5.03553846153846 0 5.0355 0.00000E+00 2.0733 2
5.04153846153846 0 5.0415 0.00000E+00 2.0930 2
5.04753846153846 0 5.0475 0.00000E+00 2.1130 2
5.05353846153846 0 5.0535 0.00000E+00 2.1333 2
5.05953846153846 0 5.0595 0.00000E+00 2.1540 2
5.06553846153846 0 5.0655 0.00000E+00 2.1750 2
5.07153846153846 0 5.0715 0.00000E+00 2.1964 2
5.07753846153846 0 5.0775 0.00000E+00 2.2182 2
5.08353846153846 0 5.0835 0.00000E+00 2.2403 2
5.08953846153846 0 5.0895 0.00000E+00 2.2628 2
5.09553846153846 0 5.0955 0.00000E+00 2.2858 2
5.10153846153846 0 5.1015 0.00000E+00 2.3091 2
5.10753846153846 0 5.1075 0.00000E+00 2.3329 2
5.11353846153846 0 5.1135 0.00000E+00 2.3571 2
5.11953846153846 0 5.1195 0.00000E+00 2.3818 2
5.12553846153846 0 5.1255 0.00000E+00 2.4069 2
5.13129166666667 0 5.1315 0.00000E+00 2.4325 3
5.13703846153846 0 5.137 0.00000E+00 2.4564 2
5.14303846153846 0 5.143 0.00000E+00 2.4830 2
5.14879166666667 0 5.149 0.00000E+00 2.5101 3
5.15453846153846 0 5.1545 0.00000E+00 2.5354 2
5.16053846153846 0 5.1605 0.00000E+00 2.5635 2
5.16653846153846 0 5.1665 0.00000E+00 2.5921 2
5.17253846153846 0 5.1725 0.00000E+00 2.6214 2
5.17853846153846 0 5.1785 0.00000E+00 2.6512 2
5.18453846153846 0 5.1845 0.00000E+00 2.6817 2
5.19053846153846 0 5.1905 0.00000E+00 2.7128 2
5.19653846153846 0 5.1965 0.00000E+00 2.7445 2
5.20253846153846 0 5.2025 0.00000E+00 2.7769 2
5.20853846153846 0 5.2085 0.00000E+00 2.8101 2
5.21453846153846 0 5.2145 0.00000E+00 2.8439 2
5.22053846153846 0 5.2205 0.00000E+00 2.8785 2
5.22653846153846 0 5.2265 0.00000E+00 2.9139 2
5.23253846153846 0 5.2325 0.00000E+00 2.9500 2
5.23853846153846 0 5.2385 0.00000E+00 2.9870 2
5.24453846153846 0 5.2445 0.00000E+00 3.0248 2
5.25053846153846 0 5.2505 0.00000E+00 3.0635 2
5.25629166666667 0 5.2565 0.00000E+00 3.1032 3
5.26203846153846 0 5.262 0.00000E+00 3.1403 2
5.26803846153846 0 5.268 0.00000E+00 3.1818 2
5.27379166666667 0 5.274 0.00000E+00 3.2242 3
5.27953846153846 0 5.2795 0.00000E+00 3.2641 2
5.28553846153846 0 5.2855 0.00000E+00 3.3086 2
5.29153846153846 0 5.2915 0.00000E+00 3.3542 2
5.29753846153846 0 5.2975 0.00000E+00 3.4010 2
5.30353846153846 0 5.3035 0.00000E+00 3.4491 2
5.30953846153846 0 5.3095 0.00000E+00 3.4984 2
5.31553846153846 0 5.3155 0.00000E+00 3.5490 2
5.32153846153846 0 5.3215 0.00000E+00 3.6009 2
5.32753846153846 0 5.3275 0.00000E+00 3.6543 2
5.33353846153846 0 5.3335 0.00000E+00 3.7092 2
5.33953846153846 0 5.3395 0.00000E+00 3.7656 2
5.34553846153846 0 5.3455 0.00000E+00 3.8236 2
5.35153846153846 0 5.3515 0.00000E+00 3.8833 2
5.35753846153846 0 5.3575 0.00000E+00 3.9448 2
5.36353846153846 0 5.3635 0.00000E+00 4.0081 2
5.36953846153846 0 5.3695 0.00000E+00 4.0733 2
5.37553846153846 0 5.3755 0.00000E+00 4.1405 2
5.38129166666667 0 5.3815 0.00000E+00 4.2098 3
5.38703846153846 0 5.387 0.00000E+00 4.2752 2
5.39303846153846 0 5.393 0.00000E+00 4.3489 2
5.39879166666667 0 5.399 0.00000E+00 4.4249 3
5.40453846153846 0 5.4045 0.00000E+00 4.4968 2
5.41053846153846 0 5.4105 0.00000E+00 4.5778 2
5.41653846153846 0 5.4165 0.00000E+00 4.6615 2
5.42253846153846 0 5.4225 0.00000E+00 4.7482 2
5.42853846153846 0 5.4285 0.00000E+00 4.8379 2
5.43453846153846 0 5.4345 0.00000E+00 4.9310 2
